queue_order,bucket,raw_path,filename,extension,bytes,sha256,source_page_status,matched_source_pages,review_states,suggested_source_type,suggested_evidence_tier,ingest_priority,next_action
289,studies,raw/studies/FM_6467212_Ideal_Cereals_With_Lower_Arsenic_and_Cadmium_by_Accurately_E.pdf,FM_6467212_Ideal_Cereals_With_Lower_Arsenic_and_Cadmium_by_Accurately_E.pdf,pdf,834256,10c3a9825e61e96c86fabc78307eb86c5d958045ed4decc8f7d140fa0f9ebb4f,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
290,studies,raw/studies/FM_6480850_Peripheral_neuropathy_induced_by_drinking_water_contaminated.pdf,FM_6480850_Peripheral_neuropathy_induced_by_drinking_water_contaminated.pdf,pdf,980306,6404a220edf6774e9c425bf30f36be475f70e069b5c61feeb475430aaf7403cf,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
291,studies,raw/studies/FM_6505394_High_arsenic_in_rice_is_associated_with_elevated_genotoxic_e.pdf,FM_6505394_High_arsenic_in_rice_is_associated_with_elevated_genotoxic_e.pdf,pdf,600613,3d58b960778a3a89359b1fa1b189b5bbb869051f71f0db8aee79b44d9675c716,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
292,studies,raw/studies/FM_6554924_A_quantitative_analysis_of_chronic_exposure_of_selected_heav.pdf,FM_6554924_A_quantitative_analysis_of_chronic_exposure_of_selected_heav.pdf,pdf,996494,d9ba5f3a077952b0061bfed322bba1f134514a435f90dd9854ac517796e496e4,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
293,studies,raw/studies/FM_6620897_A_Systematic_Review_on_the_Influences_of_Neurotoxicological.pdf,FM_6620897_A_Systematic_Review_on_the_Influences_of_Neurotoxicological.pdf,pdf,925132,f58f8c6a034efcefc0683a6f039d0defe43758c01b57001240a7e8274e33b4d6,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
294,studies,raw/studies/FM_6667426_Application_of_a_risk-based_standardized_animal_biomonitorin.pdf,FM_6667426_Application_of_a_risk-based_standardized_animal_biomonitorin.pdf,pdf,4762751,a1fac727fa5d2bf39fea807935cf7914fe3736d07314d1c262a18809df816f8f,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
295,studies,raw/studies/FM_6716885_Iron-related_dietary_pattern_increases_the_risk_of_poor_cogn.pdf,FM_6716885_Iron-related_dietary_pattern_increases_the_risk_of_poor_cogn.pdf,pdf,910285,0a1006f26a8b31745999b9c5d29275fd26dde71cdb182b1e6a8a11bb907039b5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
296,studies,raw/studies/FM_6754068_Exogenous_Glutathione_Increases_Arsenic_Translocation_Into_S.pdf,FM_6754068_Exogenous_Glutathione_Increases_Arsenic_Translocation_Into_S.pdf,pdf,3743024,4509f8c863581cf051bef1bbf65f1439cbac7d6a1dad2f54fc3bdf7ca9c7d9f4,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
297,studies,raw/studies/FM_6759499_Associations_between_socioeconomic_status_and_blood_cadmium.pdf,FM_6759499_Associations_between_socioeconomic_status_and_blood_cadmium.pdf,pdf,232580,49cce9d442a2d23c38ebf4f95fb0c853c10e60c8633efd4015a181c04346f55c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
298,studies,raw/studies/FM_6761482_Role_of_Arbuscular_Mycorrhizal_Fungi_in_Plant_Growth_Regulat.pdf,FM_6761482_Role_of_Arbuscular_Mycorrhizal_Fungi_in_Plant_Growth_Regulat.pdf,pdf,1428007,0ec3f540780942f3f914c7e8edefd966520528a49e38d0ef76e561139294e182,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
299,studies,raw/studies/FM_6825132_Rice_production_threatened_by_coupled_stresses_of_climate_an.pdf,FM_6825132_Rice_production_threatened_by_coupled_stresses_of_climate_an.pdf,pdf,1296986,43d9fc9fe5796dc6cf7337dfea1395baf00f65105ab6812af989c47922399894,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
300,studies,raw/studies/FM_6937850_Biomarkers_of_meat_and_seafood_intake_an_extensive_literatur.pdf,FM_6937850_Biomarkers_of_meat_and_seafood_intake_an_extensive_literatur.pdf,pdf,958154,379a0c3204b5cb88d2556f9c670018321b2cee57297446740e3e038d1355df77,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
301,studies,raw/studies/FM_7121289_Environmental_Toxicology_Children_at_Risk.pdf,FM_7121289_Environmental_Toxicology_Children_at_Risk.pdf,pdf,358730,41336fe406bc852cda4a6282dd2e1d35422daa4aedf82d05c162c2abae2ee563,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
302,studies,raw/studies/FM_7239314_Cell_Wall_Polysaccharide-Mediated_Cadmium_Tolerance_Between.pdf,FM_7239314_Cell_Wall_Polysaccharide-Mediated_Cadmium_Tolerance_Between.pdf,pdf,4199873,0833de332d1baf64687671026a2359d8c5db5bf6f00b0a6215c3be321c53e617,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
303,studies,raw/studies/FM_7303094_Mode_of_action-based_risk_assessment_of_genotoxic_carcinogen.pdf,FM_7303094_Mode_of_action-based_risk_assessment_of_genotoxic_carcinogen.pdf,pdf,4079911,67a46c643d88e2e1295b60c9459dcb62bd564ca2a956e9619bf2dce7a2b535a5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
304,studies,raw/studies/FM_7308667_Risk_Assessment_of_Lead_and_Cadmium_in_Drinking_Water_for_Sc.pdf,FM_7308667_Risk_Assessment_of_Lead_and_Cadmium_in_Drinking_Water_for_Sc.pdf,pdf,330755,0ce322f9c33b40af0f7371a5f9cc92c39bf466901de10f5b4fb07e4cdf062c76,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
305,studies,raw/studies/FM_7359620_Heavy_Metals_and_PAHs_in_Meat_Milk_and_Seafood_From_Augusta.pdf,FM_7359620_Heavy_Metals_and_PAHs_in_Meat_Milk_and_Seafood_From_Augusta.pdf,pdf,641454,a2737f202b6180b06c15b0f55ffdeaf5dc617cae8a262864c93b924c8426787a,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
306,studies,raw/studies/FM_7393170_Critical_risk_analysis_of_metals_toxicity_in_wastewater_irri.pdf,FM_7393170_Critical_risk_analysis_of_metals_toxicity_in_wastewater_irri.pdf,pdf,1341722,4f95bc49d601c9499dd28937bb5ccd6a8b3368c8a019b4973c60af2d9b15a0f0,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
307,studies,raw/studies/FM_7474081_Low_levels_of_salivary_metals_oral_microbiome_composition_an.pdf,FM_7474081_Low_levels_of_salivary_metals_oral_microbiome_composition_an.pdf,pdf,1091371,33a7b7de28f73584989a99747e6101f67453360c60694b6b4cffab60572803bd,matched_by_raw_path,wiki/sources/davis-2021-salivary-metals-oral-microbiome.md,,peer-reviewed,A,P2-study-background,"audit source page completeness, extract routeable claims/values if missing"
308,studies,raw/studies/FM_7660496_Composition_of_nutrients_heavy_metals_polycyclic_aromatic_hy.pdf,FM_7660496_Composition_of_nutrients_heavy_metals_polycyclic_aromatic_hy.pdf,pdf,1185859,2ccea0ceabbcad803b654f1df4daa9e2eba85094db68e337024b4b4aa6d1ba6a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
309,studies,raw/studies/FM_7700915_Natural_bioactive_substances_for_the_control_of_food-borne_v.pdf,FM_7700915_Natural_bioactive_substances_for_the_control_of_food-borne_v.pdf,pdf,1840937,b4c682d24b6950e06c3cbb8c6277532ae9b252ed9803adc4b18974be010aaa87,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
310,studies,raw/studies/FM_7793935_Interactions_Between_Phytochemicals_and_Minerals_in_Terminal.pdf,FM_7793935_Interactions_Between_Phytochemicals_and_Minerals_in_Terminal.pdf,pdf,476671,56f9a0e559edf5d2c503cea2b278ae8632e5235a6ebe38f0251774e15e26d53c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
311,studies,raw/studies/FM_7854607_An_origin_identification_model_for_labeling_of_shiitake_Lent.pdf,FM_7854607_An_origin_identification_model_for_labeling_of_shiitake_Lent.pdf,pdf,1835548,b5aedc42cdedf243eae4a642ee7fee10ee350d4f94813e3321c72aeb26598f88,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
312,studies,raw/studies/FM_7901902_Lead_Toxicity_in_Cereals_Mechanistic_Insight_Into_Toxicity_M.pdf,FM_7901902_Lead_Toxicity_in_Cereals_Mechanistic_Insight_Into_Toxicity_M.pdf,pdf,3294818,283369407032bfb9d871575e84943f9517338d1c4aad4fb3d04c0f96a3ff9a73,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
313,studies,raw/studies/FM_8048218_Association_between_heavy_metals_and_colon_cancer_an_ecologi.pdf,FM_8048218_Association_between_heavy_metals_and_colon_cancer_an_ecologi.pdf,pdf,1878931,db3a3a678630b109944b7b1c098615be22c0046712243e299d35661dde868307,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
314,studies,raw/studies/FM_8078867_Toxic_Mechanisms_of_Five_Heavy_Metals_Mercury_Lead_Chromium.pdf,FM_8078867_Toxic_Mechanisms_of_Five_Heavy_Metals_Mercury_Lead_Chromium.pdf,pdf,1218757,42aa97aef80de2045ea130f2f2c33fcf3c55441bd8be8b6aea051e5c7c904547,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
315,studies,raw/studies/FM_8082930_Maternal_methylmercury_exposure_through_rice_ingestion_and_c.pdf,FM_8082930_Maternal_methylmercury_exposure_through_rice_ingestion_and_c.pdf,pdf,648807,31d9f552aba275100da820f5e509ce149b136441009dbeae3a2bbf9fd24575bd,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
316,studies,raw/studies/FM_8100522_Macro_and_Trace_Elements_in_Hemp_Cannabis_sativa_L_Cultivate.pdf,FM_8100522_Macro_and_Trace_Elements_in_Hemp_Cannabis_sativa_L_Cultivate.pdf,pdf,1303695,0601a0419cb2b8d865c825121fe364c7f31301e94a4dede03d5f85e06ce0e37e,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
317,studies,raw/studies/FM_8164619_Levels_of_heavy_metal_cadmium_in_rice_Oryza_sativa_L_produce.pdf,FM_8164619_Levels_of_heavy_metal_cadmium_in_rice_Oryza_sativa_L_produce.pdf,pdf,661031,ada51d7a657eb91590f488a2dd9ac3aa3e70779c0d10ad88212ef5164d0cc358,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
318,studies,raw/studies/FM_8189937_Speciation_analysis_of_organoarsenic_species_in_marine_sampl.pdf,FM_8189937_Speciation_analysis_of_organoarsenic_species_in_marine_sampl.pdf,pdf,896013,5854f998b21c240d7f635c3cc6945eec31e9f45111497ec2ef2bd7b7e03d27c1,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
319,studies,raw/studies/FM_8192399_Development_of_certified_reference_materials_for_the_determi.pdf,FM_8192399_Development_of_certified_reference_materials_for_the_determi.pdf,pdf,627693,f8f134a69aaff8658d433997170bf30c5a9e76ec1c07849f04ba97f18f4ab687,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
320,studies,raw/studies/FM_8207007_Developmental_toxicity_of_cadmium_in_infants_and_children_a.pdf,FM_8207007_Developmental_toxicity_of_cadmium_in_infants_and_children_a.pdf,pdf,777716,169412eb4fed032992afc9cce708780e5c87e6e5d8629915804ca6ccfa7d2af9,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
321,studies,raw/studies/FM_8221490_Health_risk_assessment_of_exposure_to_toxic_elements_resulti.pdf,FM_8221490_Health_risk_assessment_of_exposure_to_toxic_elements_resulti.pdf,pdf,665691,beae27190ba3a8cc7cbb14badcd12120e893fa0a2cf5313e8f2bd0d7d0f4048b,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
322,studies,raw/studies/FM_8239065_Levels_of_metals_and_persistent_organic_pollutants_in_tradit.pdf,FM_8239065_Levels_of_metals_and_persistent_organic_pollutants_in_tradit.pdf,pdf,406166,9a360902185cec3e4d1537fb39cabeed912bc8213aa159b0d8ba0fbb5c19b481,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
323,studies,raw/studies/FM_8275557_Exploratory_study_of_the_association_in_the_United_Kingdom_b.pdf,FM_8275557_Exploratory_study_of_the_association_in_the_United_Kingdom_b.pdf,pdf,438605,a30a8a69ecf79698d4f72c61800acb4dc59db8b9227109e0b7f947aedab0dbbc,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
324,studies,raw/studies/FM_8342936_Risk-Benefit_Assessment_of_Consumption_of_Rice_for_Adult_Men.pdf,FM_8342936_Risk-Benefit_Assessment_of_Consumption_of_Rice_for_Adult_Men.pdf,pdf,572635,3106baf7c19206ccf8513c626e86ea257c5f1210616f06946e91863e9ecc2a6c,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
325,studies,raw/studies/FM_8445859_Targeted_risk_assessment_of_mercury_exposure_of_recreational.pdf,FM_8445859_Targeted_risk_assessment_of_mercury_exposure_of_recreational.pdf,pdf,1174278,5eb84c01d98a8ad4afb25f236582c37d1b8d60bf6ddc3a16387a263a46bf1da4,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
326,studies,raw/studies/FM_8461069_Impact_of_Polycyclic_Aromatic_Hydrocarbon_Accumulation_on_Oy.pdf,FM_8461069_Impact_of_Polycyclic_Aromatic_Hydrocarbon_Accumulation_on_Oy.pdf,pdf,437239,d1fe78ed4d58ce7b75b017ace013106ce518dad9c4207c549fd777d71756086d,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
327,studies,raw/studies/FM_8484548_Mitigating_multiple_stresses_in_Pangasianodon_hypophthalmus.pdf,FM_8484548_Mitigating_multiple_stresses_in_Pangasianodon_hypophthalmus.pdf,pdf,2099566,2eeab8689a8d245681c7b1e86e06e039fe6216b92b163058311f7efd0ec33de1,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
328,studies,raw/studies/FM_8631468_Human_Health_Risk_Assessment_of_Heavy_Metals_and_Metalloids.pdf,FM_8631468_Human_Health_Risk_Assessment_of_Heavy_Metals_and_Metalloids.pdf,pdf,704159,492301931a34c89209add55a70816561795fb532b38e7e7884ef3911af38e33a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
329,studies,raw/studies/FM_8697116_Total_and_bioaccessible_heavy_metals_in_cabbage_from_major_p.pdf,FM_8697116_Total_and_bioaccessible_heavy_metals_in_cabbage_from_major_p.pdf,pdf,849582,3d70fb75265dfd55f96ae8c7176cdd4af3b92f004c6a50d8c0a98c71769adfb0,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
330,studies,raw/studies/FM_8755795_Levels_and_health_risk_assessment_of_pesticides_and_metals_i.pdf,FM_8755795_Levels_and_health_risk_assessment_of_pesticides_and_metals_i.pdf,pdf,1275027,c2e4ac1bea60294b462b94e2bb5b555db740f4dbf4b49bbab36de980624b499a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
331,studies,raw/studies/FM_8767006_Heavy_Metals_and_Probabilistic_Risk_Assessment_via_Pheretima.pdf,FM_8767006_Heavy_Metals_and_Probabilistic_Risk_Assessment_via_Pheretima.pdf,pdf,1671032,1e39a452a5e72d7f0c2732f8e311112a8f4c2c3a108236a164d303670641c5ea,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
332,studies,raw/studies/FM_8881450_Distribution_and_safety_assessment_of_heavy_metals_in_fresh.pdf,FM_8881450_Distribution_and_safety_assessment_of_heavy_metals_in_fresh.pdf,pdf,1364962,45c255e9fd61018289e56ac47fd33ffde4a791f95a3c97d0fd4da631897424e6,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
333,studies,raw/studies/FM_8891379_Measurement_of_Polycyclic_Aromatic_Hydrocarbons_in_Baby_Food.pdf,FM_8891379_Measurement_of_Polycyclic_Aromatic_Hydrocarbons_in_Baby_Food.pdf,pdf,736996,bbbe3889f4fe6f0b68abd9ed28b28b8b1a0e2e7865bbb7217f10379f0de3e336,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
334,studies,raw/studies/FM_8924153_Evaluation_of_metallic_trace_elements_contents_in_some_major.pdf,FM_8924153_Evaluation_of_metallic_trace_elements_contents_in_some_major.pdf,pdf,1083204,09f5a1df8a6ae8422439b243669a61d8898944a1b61f2a17d91942c6b98bed89,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
335,studies,raw/studies/FM_8924265_Infant_infections_respiratory_symptoms_and_allergy_in_relati.pdf,FM_8924265_Infant_infections_respiratory_symptoms_and_allergy_in_relati.pdf,pdf,992068,15db98e69bb3564300bc5bca8f7f3b9861456618943f1b11731cb0ad9ab32898,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
336,studies,raw/studies/FM_9048104_Exposure_risk_assessment_of_nine_metal_elements_in_Chongqing.pdf,FM_9048104_Exposure_risk_assessment_of_nine_metal_elements_in_Chongqing.pdf,pdf,1042204,a19b9ad153ba627fe3eb9627cae288f750b7fc3449a942cd391b6562f45ac185,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
337,studies,raw/studies/FM_9204990_Interactive_effects_of_maternal_exposure_to_chemical_fertili.pdf,FM_9204990_Interactive_effects_of_maternal_exposure_to_chemical_fertili.pdf,pdf,934439,23bb90a3cfce739d5793c0a9a5d5544b09bf95d97ca48b17657da7b2b0897e61,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
338,studies,raw/studies/FM_9213354_Clinical-Pathological_Conference_Series_from_the_Medical_Uni.pdf,FM_9213354_Clinical-Pathological_Conference_Series_from_the_Medical_Uni.pdf,pdf,428185,f392c9ffe6d825dda87e75f517f68fcee598aa87f036059758c1d0e62d2100b0,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
339,studies,raw/studies/FM_9245072_Relationships_Between_Biological_Heavy_Metals_and_Breast_Can.pdf,FM_9245072_Relationships_Between_Biological_Heavy_Metals_and_Breast_Can.pdf,pdf,3050534,4925a8ee9963c7b941819d8f12d12827076785d97b354bac56365782a380f399,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
340,studies,raw/studies/FM_9271943_A_Narrative_Review_of_Toxic_Heavy_Metal_Content_of_Infant_an.pdf,FM_9271943_A_Narrative_Review_of_Toxic_Heavy_Metal_Content_of_Infant_an.pdf,pdf,235745,d2995e82e2f1f7b1a06c5741492cb96dfd8f569b414de46b2450631e55d5b5fa,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
341,studies,raw/studies/FM_9288370_Arsenic_in_the_water_and_agricultural_crop_production_system.pdf,FM_9288370_Arsenic_in_the_water_and_agricultural_crop_production_system.pdf,pdf,853813,f3be810faf0fda973e82cf109b1432813c9381399536d6e02ccdf426da2a5e90,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
342,studies,raw/studies/FM_9395556_Therapeutic_roles_of_plants_for_15_hypothesised_causal_bases.pdf,FM_9395556_Therapeutic_roles_of_plants_for_15_hypothesised_causal_bases.pdf,pdf,2304857,2d28a75ab324f45ef993b6aa0b6f5bd9a6c29b0146d1f636739e214f9327e5cf,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
343,studies,raw/studies/FM_9428666_Levels_of_selected_essential_and_non-essential_metals_in_whe.pdf,FM_9428666_Levels_of_selected_essential_and_non-essential_metals_in_whe.pdf,pdf,533609,2f8b0a06c871539aab6c0abeb252c21dfcb0ed3877eec9453d8ef65383449f85,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
344,studies,raw/studies/FM_9434537_Key_Drivers_for_Non-Centrifugal_Sugar_Cane_Research_Technolo.pdf,FM_9434537_Key_Drivers_for_Non-Centrifugal_Sugar_Cane_Research_Technolo.pdf,pdf,705823,582eca407517c06aa85f7fc772cfb65c700000fb0210b40ff27b3eef48023fd9,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
345,studies,raw/studies/FM_9439980_Essential_and_Non-essential_Trace_Elements_in_Milks_and_Plan.pdf,FM_9439980_Essential_and_Non-essential_Trace_Elements_in_Milks_and_Plan.pdf,pdf,1109814,c4a9ea041c237c439a2a6bd4d1f346b6d20718d7cefb44eced22089115cc6742,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
346,studies,raw/studies/FM_9475252_Health_risk_assessment_of_heavy_metals_in_soils_and_food_cro.pdf,FM_9475252_Health_risk_assessment_of_heavy_metals_in_soils_and_food_cro.pdf,pdf,1232168,495c9e325e202b4fdfc24bbf5a1dd5c3e5e4ffe4f489e694a97897e929c5be61,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
347,studies,raw/studies/FM_9479143_Arsenic_perception_and_signaling_The_yet_unexplored_world.pdf,FM_9479143_Arsenic_perception_and_signaling_The_yet_unexplored_world.pdf,pdf,1099946,f1678b3667d99c7d52fc570c48ecc400ace65a319339053da5cff52458010023,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
348,studies,raw/studies/FM_9479256_Dietary_and_drinking_water_intake_of_essential_trace_element.pdf,FM_9479256_Dietary_and_drinking_water_intake_of_essential_trace_element.pdf,pdf,4487670,f1f1ebc54e77bf27246a9f7c9378f452c04998ee4b12455bc67fc63288cdf6f4,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
349,studies,raw/studies/FM_9495445_Microbial_community_composition_in_the_rhizosphere_of_Pteris.pdf,FM_9495445_Microbial_community_composition_in_the_rhizosphere_of_Pteris.pdf,pdf,4821827,d1428b7a9ab22d2e8b04305748fb57ef0c381c0fcf8a0485da295ac077a16d10,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
350,studies,raw/studies/FM_9509537_Dietary_Exposure_of_the_Japanese_General_Population_to_Eleme.pdf,FM_9509537_Dietary_Exposure_of_the_Japanese_General_Population_to_Eleme.pdf,pdf,2686252,29c958da3dd83388192e94056647b21228a1b6104fead84ab8f6412d88d8b8da,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
351,studies,raw/studies/FM_9525606_Impact_of_old_environmental_burden_in_the_Spiš_region_Slovak.pdf,FM_9525606_Impact_of_old_environmental_burden_in_the_Spiš_region_Slovak.pdf,pdf,1606483,d37c8418850b0b0509eddca281d6adf382db566ad1a261aaa11c84dd55490e76,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
352,studies,raw/studies/FM_9537425_Dietary_exposure_of_radionuclides_and_heavy_metals_in_adult.pdf,FM_9537425_Dietary_exposure_of_radionuclides_and_heavy_metals_in_adult.pdf,pdf,850392,d1b8783027be384b1e6924032b28ccc8d40378341349e95c6521f72923adfa80,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
353,studies,raw/studies/FM_9626642_Health_risk_of_consuming_Sphoeroides_spp_from_the_Navachiste.pdf,FM_9626642_Health_risk_of_consuming_Sphoeroides_spp_from_the_Navachiste.pdf,pdf,1590081,91736ac694ee634e5b316ed78eb1c277056c78742ee0c3b28f6b7413f9c51c8c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
354,studies,raw/studies/FM_9653536_Interventions_to_reduce_cadmium_exposure_in_low-_and_middle-.pdf,FM_9653536_Interventions_to_reduce_cadmium_exposure_in_low-_and_middle-.pdf,pdf,2004411,e7baa4cb372be9371d1fb26693918f83cfb00fb2eda90493e069ddf59e04b677,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
355,studies,raw/studies/FM_9800799_A_comprehensive_approach_to_modeling_maternal_immune_activat.pdf,FM_9800799_A_comprehensive_approach_to_modeling_maternal_immune_activat.pdf,pdf,2152435,30cec048da176676b68ee3a51348ace8c9c02f054a246391a37f51c2404ba86c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
356,studies,raw/studies/FM_9867682_An_approach_for_evaluating_the_bioavailability_and_risk_asse.pdf,FM_9867682_An_approach_for_evaluating_the_bioavailability_and_risk_asse.pdf,pdf,1667668,2bb2585259d3092cda9f9696f49a135e79079a5c7a8583399a3aac111fbf9dd6,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
357,studies,raw/studies/FM_9941557_Wheat_Selenium-binding_protein_TaSBP-A_enhances_cadmium_tole.pdf,FM_9941557_Wheat_Selenium-binding_protein_TaSBP-A_enhances_cadmium_tole.pdf,pdf,3029353,68acb3735fcbbdb9a66e9cfd3a9599f6223a8be8d459d30c8566b9f000da2e07,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
358,studies,raw/studies/FM_9956913_Content_of_Trace_Elements_and_Human_Health_Risk_Assessment_v.pdf,FM_9956913_Content_of_Trace_Elements_and_Human_Health_Risk_Assessment_v.pdf,pdf,1316157,26f0dfeffce9ee681d1af5548e3065574da108f643a5ffb35c16019b39bf0222,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
359,studies,raw/studies/FM_9971144_Dietary_Exposure_to_Essential_and_Non-essential_Elements_Dur.pdf,FM_9971144_Dietary_Exposure_to_Essential_and_Non-essential_Elements_Dur.pdf,pdf,1482966,4b3e872ffd4410f9f09193c9f0ae6e746e287f7307d306932c5acabc1bbc7999,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
